tweet,channel,apple,tesla,google,meta,input_ids,attention_mask,sentiment
Striking decreases in the stress hormone cortisol were the strongest predictor for who develops long Covid in new research that identified several potential drivers of the lingering symptoms afflicting millions of survivors.  https://t.co/7wEuCDFVA5,BLaw,0,0,0,0,"[    0  5320  1069  7037 27430    11     5  3992 20940 42228    58     5
  8260 42131    13    54 12626   251 19150   808    11    92   557    14
  2006   484   801  2377     9     5 16747  5298 11129  5895  2577  2535
     9  7149     4  1437  1205   640    90     4   876    73   406   605
   717   257   347  9380  9788   245     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
A federal judge halted the National Association of Manufacturers’ lawsuit to force the SEC to carry out Trump-era restrictions on proxy advisory firms’ ability to guide shareholders on votes at companies’ annual meetings.  https://t.co/Ot5lGYymmL,BLaw,0,0,0,0,"[    0   250   752  1679 12856     5   496  1544     9 13370 10368    17
    27  2672     7  1370     5  3614     7  2324    66   140    12  3843
  5165    15 16453  7640  2566    17    27  1460     7  4704  4071    15
  2834    23   451    17    27  1013  2891     4  1437  1205   640    90
     4   876    73   673    90   245   462 21661 46246   574     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
California legislators are primed to follow a few pioneering states when they decide whether to advance a bill granting employees statutory protections to use cannabis.  https://t.co/7dDOEjwLbu,BLaw,0,0,0,0,"[    0 26926 10411    32 32575     7  1407    10   367 22653   982    77
    51  2845   549     7  3316    10  1087 18379  1321 17947  9476     7
   304  5194     4  1437  1205   640    90     4   876    73   406   417
 19174   717   267   605   574  9519     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]",1
NEW: US Attorney General Merrick Garland said he personally approved a decision to search former President Donald Trump’s Mar-a-Lago residence.  https://t.co/2xzrXPOqDm,BLaw,0,0,0,0,"[    0  5341    35   382  2745  1292  4213  7100 22280    26    37  5636
  2033    10   568     7  1707   320   270   807   140    17    27    29
  1127    12   102    12 26040  5238     4  1437  1205   640    90     4
   876    73   176  1178   329   338  1000 14465  1343   495   119     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1]",1
The Postal Service and OSHA have been at odds over worker safety.  https://t.co/vIzFIEiQ7i,BLaw,0,0,0,0,"[    0   133 24076  1841     8  8192  6826    33    57    23  5995    81
  5015  1078     4  1437  1205   640    90     4   876    73   705   100
   329   597  7720   118  1864   406   118     2]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],0
"Infected individuals should wear a mask for 10 days-post infection, or receive two negative antigen tests to decide when to stop masking.   Read more from @rileyraygriffin &amp; @MedResJourno  https://t.co/dmkFUzYU7A",BLaw,0,0,0,0,"[    0  1121 17706   196  2172   197  3568    10 11445    13   158   360
    12  7049  7910     6    50  1325    80  2430 44368  3457     7  2845
    77     7   912 11445   154     4  1437  1437  1163    55    31   787
  1069   607  5022  6504 31570   359  3914   131   787 21243 20028   863
  8371   139  1437  1205   640    90     4   876    73   417 43503 36693
   329   975   791   406   250     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"People who are infected with Covid-19 should end isolation on the sixth day or later if they never had symptoms or if they are fever-free for 24 hours and other symptoms have improved, the CDC said.  https://t.co/h8BhYgci62  https://t.co/YTBtBCRHjc",BLaw,0,0,0,0,"[    0  4763    54    32 11256    19 19150   808    12  1646   197   253
 13084    15     5  2958   183    50   423   114    51   393    56  5298
    50   114    51    32 11696    12  3743    13   706   722     8    97
  5298    33  2782     6     5 13545    26     4  1437  1205   640    90
     4   876    73   298   398   387   298   975   571  2520  5379  1437
  1205   640    90     4   876    73   975 16566    90  3573 41188 36699
     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"The CDC suggested that those who are exposed to Covid should wear a mask around others indoors, while monitoring for symptoms, for 10 days.   People should also test five days after exposure or sooner if experiencing symptoms, the CDC said.  https://t.co/h8BhYgci62  https://t.co/h3WQtLNqHD",BLaw,0,0,0,0,"[    0   133 13545  2528    14   167    54    32  4924     7 19150   808
   197  3568    10 11445   198   643 20317     6   150  4872    13  5298
     6    13   158   360     4  1437  1437  1806   197    67  1296   292
   360    71  4895    50 10027   114  7242  5298     6     5 13545    26
     4  1437  1205   640    90     4   876    73   298   398   387   298
   975   571  2520  5379  1437  1205   640    90     4   876    73   298
   246   771  1864    90   574   487  1343 13022     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1]",1
NEW: The CDC says that it’s no longer recommending that adults and children quarantine after having been exposed to Covid-19.  https://t.co/h8BhYgcPVA,BLaw,0,0,0,0,"[    0  5341    35    20 13545   161    14    24    17    27    29   117
  1181 22190    14  3362     8   408 37059    71   519    57  4924     7
 19150   808    12  1646     4  1437  1205   640    90     4   876    73
   298   398   387   298   975 42406   510  9788     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1]",1
"Pricey medicines from companies such as Johnson &amp; Johnson and Merck are likely to face government negotiations in coming years, according to a @BGov analysis of Medicare data.  https://t.co/C5kJWoe9Fl",BLaw,0,0,0,0,"[    0 36677   219 12441    31   451   215    25  1436   359  3914   131
  1436     8  4213  2420    32   533     7   652   168  3377    11   567
   107     6   309     7    10   787   387 21964  1966     9  8999   414
     4  1437  1205   640    90     4   876    73   347   245   330   863
   771  3540   466 16197     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"The search of former President Trump’s home in Florida was unprecedented, but bringing a case will be difficult and -- if successful -- even the punishment would be open to legal fights.  https://t.co/1WJybri1HS",BLaw,0,0,0,0,"[   0  133 1707    9  320  270  140   17   27   29  184   11 1261   21
 7071    6   53 2406   10  403   40   28 1202    8  480  114 1800  480
  190    5 8653   74   28  490    7 1030 8333    4 1437 1205  640   90
    4  876   73  134  771  863  219  428 1069  134 6391    2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
Column: Here's how court closures first led to a drought and now a glut of trial work for Bartlit Beck.  https://t.co/bVYbrUIF7y,BLaw,0,0,0,0,"[    0 47344    35  1398    18   141   461 11610    78   669     7    10
  7635     8   122    10 23457     9  1500   173    13  8811 13534 10911
     4  1437  1205   640    90     4   876    73   428   846   975  3809
   791  7025   406   219     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1]",0
Penguin Random House and Simon &amp; Schuster are battling the Justice Department’s lawsuit against their merger by contending the combination will generate efficiencies that outweigh any anticompetitive effects.  https://t.co/K4FCCGJ8PC,BLaw,0,0,0,0,"[    0   510 38381   179 34638   446     8  4616   359  3914   131  1811
 10504    32  8073     5  1659   641    17    27    29  2672   136    49
  7394    30  8541  4345     5  4069    40  5368 20995 18828    14 25473
   143 38189  7474 40763  3038     4  1437  1205   640    90     4   876
    73   530   306   597  3376   534   863   398  4794     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"Infowars’ parent company has asked a bankruptcy court for more flexibility in its budget amid a “surge” in product sales that the business said could climb to $450,000 per day.  https://t.co/kRB08HmBYD",BLaw,0,0,0,0,"[    0 31288  1722  2726    17    27  4095   138    34   553    10  7388
   461    13    55  8243    11    63  1229  2876    10    44    48 12557
  1899    17    46    11  1152   647    14     5   265    26   115  8264
     7    68 13872     6   151   228   183     4  1437  1205   640    90
     4   876    73   330 26770  3669   725   119 19058   495     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"Federal workplace safety inspectors being denied entry into US Postal Service worksites are asking federal judges to issue search warrants to force entry, court documents show.  https://t.co/ZLEwjHoxLQ",BLaw,0,0,0,0,"[    0 33509  7637  1078 17277   145  2296  3555    88   382 24076  1841
  1364  5110    32  1996   752  4674     7   696  1707 11958     7  1370
  3555     6   461  2339   311     4  1437  1205   640    90     4   876
    73  1301  3850   605   267   725  4325   574  1864     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1]",0
Old Navy is being accused of secretly deploying “keystroke monitoring” software to intercept and monitor the keystrokes and mouse clicks of all visitors to its website.  https://t.co/la1q3rTNwC,BLaw,0,0,0,0,"[    0 26605  5027    16   145  1238     9 16340 20159    44    48  5282
 17097  4872    17    46  2257     7 20359     8  5271     5   762 26764
  7339     8 18292 30106     9    70  3074     7    63   998     4  1437
  1205   640    90     4   876    73  2560   134  1343   246   338 34521
   605   347     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"Donald Trump’s 2016 presidential campaign has released former staffers from key sections of a nondisclosure agreement, freeing them to talk about their experience -- good or bad.  https://t.co/SDDyACfMP4",BLaw,0,0,0,0,"[    0 19195   140    17    27    29   336  1939   637    34   703   320
 13826    31   762  9042     9    10 29470   354 26085  1288     6 30130
   106     7  1067    59    49   676   480   205    50  1099     4  1437
  1205   640    90     4   876    73  6243   495   219  2562   506  7629
   306     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
California’s first Latina state Supreme Court justice could be the next chief justice with Gov. Gavin Newsom announcing he was nominating Associate Justice Patricia Guerrero to the post.  https://t.co/WvYDjtDGxi,BLaw,0,0,0,0,"[    0 26926    17    27    29    78  9882  1243   194  2124   837  2427
   115    28     5   220   834  2427    19  3483     4 14522   491  1075
  7106    37    21 31871 16700  1659 12372 23212     7     5   618     4
  1437  1205   640    90     4   876    73   771   705 38237   267    90
   495   534 30751     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"Ohio attorneys can accept and hold cryptocurrency in escrow for clients and third parties, but they must take steps to protect it and avoid getting involved in money laundering, state's professional conduct board said.  https://t.co/Lesop7D87Z",BLaw,0,0,0,0,"[    0 26603  6386    64  3264     8   946 11196    11 11363  4610    13
  2539     8   371  1799     6    53    51   531   185  2402     7  1744
    24     8  1877   562   963    11   418 12503     6   194    18  2038
  2883   792    26     4  1437  1205   640    90     4   876    73 35057
  1517   406   495  5677  1301     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
"The Biden administration's decision to activate FDA emergency powers for monkeypox could quintuple the US vaccine supply, but it passes on the potential to use that authority to boost treatment options.  https://t.co/Lpjdzik5sE",BLaw,0,0,0,0,"[    0   133 15478   942    18   568     7 22284  7985  1923  4361    13
 25684 40682   115 21477 45926     5   382  9937  1787     6    53    24
  3974    15     5   801     7   304    14  3446     7  2501  1416  1735
     4  1437  1205   640    90     4   876    73   574   642   267   417
 38250   245    29   717     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
States challenging federal restrictions on nearly $200 billion in Covid-19 aid have come out ahead so far in court.  But the cases are still in early stages.  https://t.co/xexouNK9t6,BLaw,0,0,0,0,"[    0 39852  4087   752  5165    15   823    68  2619   325    11 19150
   808    12  1646  2887    33   283    66   789    98   444    11   461
     4  1437   125     5  1200    32   202    11   419  5612     4  1437
  1205   640    90     4   876    73  1178  3463  1438 39933   466    90
   401     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
California legislators are primed to follow a few pioneering states when they decide whether to advance a bill granting employees statutory protections to use cannabis.  https://t.co/egz20mJGfY,BLaw,0,0,0,0,"[    0 26926 10411    32 32575     7  1407    10   367 22653   982    77
    51  2845   549     7  3316    10  1087 18379  1321 17947  9476     7
   304  5194     4  1437  1205   640    90     4   876    73  3733   329
   844   119   863   534   506   975     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]",1
Marginalized communities inundated with air pollution could be some of the biggest beneficiaries of the tax and climate bill.  https://t.co/A5EmrrhV19,BLaw,0,0,0,0,"[    0 49039  1538  1822 23205  1070    19   935  6631   115    28   103
     9     5   934 14956     9     5   629     8  2147  1087     4  1437
  1205   640    90     4   876    73   250   245 16750   338 20378   846
  1646     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]",1
Walmart wants a higher court to determine if New York workers can sue for damages if they were paid less than weekly.  https://t.co/vN9aXBtAti,BLaw,0,0,0,0,"[    0 30888 15964  1072    10   723   461     7  3094   114   188   469
  1138    64 14811    13  8357   114    51    58  1199   540    87  4114
     4  1437  1205   640    90     4   876    73   705   487   466   102
  1000   387    90  3750   118     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1]",1
"“In the ‘80s, when HIV first hit, the government was slow to respond because of who it was prevalent amongst, and to have this happen again—we’re 41 years into this and what have we learned?”  https://t.co/9XCUHGbU8Z",BLaw,0,0,0,0,"[    0    17    48  1121     5    44   711  2940    29     6    77  7947
    78   478     6     5   168    21  2635     7  2519   142     9    54
    24    21 18689  9783     6     8     7    33    42  1369   456   578
  1694    17    27   241  3492   107    88    42     8    99    33    52
  2435   116    17    46  1437  1205   640    90     4   876    73   466
  1000 38260   725 43608   791   398  1301     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",0
"With many courtrooms closed and trials indefinitely postponed, the past two-plus years have been a test for Jason Peltz and the nearly 80 lawyers at Chicago-based Bartlit Beck.  https://t.co/PVWC1FtzUA",BLaw,0,0,0,0,"[    0  3908   171   461 16943  1367     8  7341 17675 11908     6     5
   375    80    12  7269   107    33    57    10  1296    13  3262   221
  6607   329     8     5   823  1812  3969    23  1568    12   805  8811
 13534 10911     4  1437  1205   640    90     4   876    73   510   846
 17314   134   597 12527 29766     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]",1
Uber will pay $8.43 million to a class of California drivers who alleged they were misclassified as independent contractors under a settlement approved by a federal judge approved.  https://t.co/UaeW0vpToJ,BLaw,0,0,0,0,"[    0 37562    40   582    68   398     4  3897   153     7    10  1380
     9   886  2377    54  1697    51    58  3834 34871    25  2222  9617
   223    10  4221  2033    30    10   752  1679  2033     4  1437  1205
   640    90     4   876    73   791  4791   771   288 45883  3972   863
     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1]",0
"Sen. Elizabeth Warren blasted the Justice Department's ""inability or unwillingness"" to exclude companies from federal contracts for acquisition violations.  https://t.co/1r6lcQunS5",BLaw,0,0,0,0,"[    0 24365     4  4690  5432 14248     5  1659   641    18    22   179
  4484    50 36903   113     7 18717   451    31   752  3749    13  3857
  6165     4  1437  1205   640    90     4   876    73   134   338   401
 45071  1864   879   104   245     2]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1]",0
